,Job_ID,Job_Title,Company_Name,Location,Job_Description,Python,R ,Matlab,Excel,SAS,SQL,SPSS,Hadoop,Spark
31,ea8d5ae37fbc9117,Data Scientist,Loopio,"Toronto, ON","['\nWorking with business stakeholders to identify opportunities where statistical analysis, machine learning, and Natural Language Processing can improve business processes', '\nWorking with product managers to translate product requirements into R&D activities', '\nResearching, developing, and validating models to generate predictions, recommendations, alerts, and other insights', '\nWorking with engineers to collect, clean, and perform feature engineering and selection on customer data to support model R&D activities', '\nWorking with engineers on the delivery and integration of models into product', '\n3+ years of experience in applied statistical analysis and machine learning in a software development environment, ideally using Natural Language Processing', '\nA deep understanding of probability theory, statistics and multivariate calculus', '\nExperience in the use of statistical analysis and machine learning tools, packages and languages', '\nStrong scripting and engineering skills in Python and proficiency in using query languages such as SQL', '\nKnowledge of data structures and algorithms', '\nExperience in a high growth agile software development environment (Scrum or Kanban)', ""\nYou'll have tons of autonomy and responsibility; we have a results-driven environment"", ""\nYou'll work in the bustling and lively neighbourhood of Kensington Market"", ""\nYou'll learn more than you thought was possible; our team is obsessed with personal and professional growth"", ""\nYou'll have a piece of the pie; every Loopio employee participates in our stock option plan"", ""\nYou'll participate in a health and benefits plan that kicks in on day one"", '\nThe career growth opportunities are endless at a successful, high-growth company', ""\nYou'll be a part of Deloitte's Technology Fast 50 list 2019 and the Fast 500 list 2019!""]",1,0,0,0,0,1,0,0,0
32,451a23699435ca75,Senior Data Scientist,Cineplex,"Toronto, ON","['\n Data Science Skills Required: Kernel density estimation, variable importance measures, stochastic differential equations/Fokker-Planck methodologies, K-means/hierarchical and other unsupervised clustering techniques, knowledge of 1-3D CNNs, and NLP as applied in deep learning algorithms.', '\nData Science Skills Required: classification algorithms that utilize unbalanced datasets (neural networks, gradient-boosted trees)', '\nWriting algorithms that can be updated continuously as live data is ingested to provide up-to-date recommendations.', '\nData Science Skills Required: Multi-regression algorithms (neural networks, gradient-boosted trees, other appropriate algorithms)', '\nTime-dependent probability distribution modeling', '\nIn-depth knowledge of solving optimization problems: linear and non-linear programming using KKT, Lagrange multipliers and similar methods. In particular, such problems will require using data science/machine learning methodologies in combination with implementing numerical solvers for various optimization problems.']",0,0,0,0,0,0,0,0,0
33,c1f0ccffe9fddc0c,Data Scientist (1 Year Contract),Ubisoft,"Toronto, ON","['Use analytical rigor and statistical methods like data cleansing, statistics, data mining, predictive analysis and other data analysis techniques to collect, explore, and extract insights from large scale data sets;', 'Develop tools and dashboards to solve complex business problems, provide actionable insights and optimize performance;', 'Interact with internal and external peers and managers to share information related to area of expertise;', 'Support various teams in the development of materials to explain project findings and solve complex problems in resourceful and effective ways;', 'Assisting with translating business and functional requirements into concrete deliverables;', 'Carry out all other related tasks.', 'Proven working experience in data science (3 to 5 years minimum);', 'Intermediate to advanced knowledge of Excel and Tableau;', 'Intermediate to advanced knowledge of database querying, extraction and processing;', 'Knowledge of scripting in order to facilitate automated reporting;', 'Ability to use intermediate to advanced data science techniques;', 'Ability to use statistics to understand behaviour of systems and/or people;', 'Passion for using data science to solve problems;', 'Ability to quickly assess a problem both qualitatively and quantitatively;', 'Team player with excellent organizational, communication and interpersonal skills.', 'Considerable organization and planning skills;', 'Strong attention to detail;', 'Customer service oriented;', 'Excellent communication skills;', 'Ability to work as part of a team;', 'Ability to manage and action multiple priorities;', 'Ability to work in a fast-paced environment.']",0,0,0,1,0,0,0,0,0
34,146a17b0066eec04,Lead Data Scientist,EPAM Systems,"Toronto, ON","['Lead the strategic planning, development and implementation of medium-to-large data science solutions or a component of a larger solution, including predictive modeling, unsupervised and supervised learning, and machine learning techniques', 'Lead on all stages of presales activities for such projects, owning the whole presale process from the Competency Center perspective when required. Manage the delivery of architectural POCs, where required', 'Interact with clients, advise and drive the translation of business requirements and models into appropriate architectural designs to ensure that business needs are met', 'Work directly and collaboratively with clients, external data providers, and other key stakeholders to ensure that the solution’s concept/vision is understood and agreed upon', 'Actively participate in project review and planning sessions. As needed, lead the solution development, drive and supervise end-to-end development cycle (SDLC) or participate in the projects start-up', 'Accountable for applications-related quality, performance, availability, scalability, security, and integrity, ensuring application usability, for instance, through a high-quality functional interface to applications. Identify and mitigate risks associated with specific solution in known contexts', 'Accountable for ensuring architectural consistency of recommended technology and its integration with the client’s applications and infrastructure. Identify and mitigate risks associated the implemented solution in all relevant contexts of the project and wider program', 'Manage the architectural knowledge transfer from the project development team to the post-go-live support team. Oversea or effect the creation of architectural case study for EPAM’s repository of reusable assets', 'Drive the strategic visioning activities for the practice and competency center. Develop reusable assets, development methods, processes, best practices to accelerate delivery. Coordinate SA pool on those activities', 'Drive the program of evaluating the hardware and software platforms, benchmarking of alternative solution architectures, supervise a defined process for provision of structured, reusable results. Coordinate the direction of R&D activities by SA pool', 'Keep pace with the innovative technologies and consider possibilities of creating relevant solution offerings. Coordinate architects in developmental direction choice', 'Consult and supervise all team members, share knowledge. Participate in the assessment of the candidates for SA position. Mentor other Solution Architects in practical SA activities. Provide technical guidance and career-planning assistance', 'Write broad topic and strategic white papers in the course of industry and technology research. Maintain high competency visibility by regular posting in internal newsletters, blogs as well as speaking at internal and external conferences and other events', 'Create blueprints on customer request. Create technology road map for Competency/domain', 'Analyze large data sets to discover trends, identify performance metrics, and uncover optimization opportunities', 'Apply machine learning algorithms and statistical methods to large sets of raw data', 'Continuously improve algorithms and develop best practice for instrumentation', 'Work to acquire Enterprise Architecture theoretical knowledge', '5+ years experience prototyping classification and regression models using machine software such as scikit-learn, R, Matlab, Octwave, Weka, Mahout, etc', 'Experience with large-scale log processing or big data including but not limited to Elastic MapReduce, Hadoop Streaming, Pig, Hive, Spark, etc', 'Fluency in a range of scripting langues, perating systems, and software platforms including but not limited to Linux, Redis, Java, MySQL, Python, Pandas, AWS', 'Experience in Data Architecture, Data modeling, and Database design', 'Experience working with relational and non-relational databases to retrieve structured, unstructured, and semi-structured data sets', 'Knowledge of business domains (Travel and Hospitality, Finance, Retail, etc.)', 'Track record (4+ projects) of working directly with the customer (i.e. regularly facing customer directly) both remotely and on-site', 'Presale activities with exposure to customers on billable accounts', 'Demonstrated experience with full life cycle of software development processes like RUP or ""Waterfall"", Agile (SCRUM, XP, etc.). Experience advocating and establishing an appropriate implementation methodology to successfully develop and deploy the solution', 'Demonstrated experience in solution cost estimation (including tools, tasks, complexity, labor and time) at coarse grain and fine grain levels, with supporting material evidence', 'Demonstrated experience in validating the overall solution from the perspective of performance, scalability, security and capacity', 'Extended Healthcare with Prescription Drugs, Dental and Vision Insurance (Company Paid)', 'Life and AD&D Insurance (Company Paid)', 'Employee Assistance Program (Company Paid)', 'Unlimited access to LinkedIn learning solutions', 'Long-Term Disability', 'Registered Retirement Savings Plan (RRSP) with company match', 'Paid Time Off', 'Critical Illness Insurance', 'Employee Discounts']",1,0,1,0,0,1,0,1,1
35,060d35d78f1cff50,Sr. Data Scientist,BFS Capital,"Toronto, ON","['Manage advanced modeling projects to predict customer behaviors across the credit lifecycle including originations, portfolio management, collections and recovery', 'Provide analytic solutions to marketing partners, including customer lifetime value, cross-sell, and response', 'Continuously evaluate new third-party data sources and make recommendations on data sources to bring into production environments', 'Provide guidance on team capabilities, tools and technology choices', 'Lead by example; work with the team to produce high-quality predictive modeling solutions', 'Master’s or Ph.D. in Data Science, Statistics, Economics, or related quantitative field (e.g. physics or mathematics) or equivalent practical experience', 'Significant experience as a data scientist, or model developer, preferably in financial services', 'Advance programming knowledge including SQL, R and Python', 'Ability to collaborate with IT, Marketing and Finance developing, implementing and integrating advanced analytics including machine learning algorithms and artificial intelligence to solve business problems', 'Experience developing analytical solutions in a small business lending institution', 'Knowledge of personal and commercial credit data, and bank transactional data', 'Knowledge of alternative data sources including social media', 'Be part of a dynamic, collaborative, progressive and high-performing team building revolutionary products that matter', 'Competitive salary and benefits', 'Continued professional development', 'Flexible work/life balance options', 'Casual dress code']",1,1,0,0,0,1,0,0,0
36,7b25b448db229374,"Specialist Data Scientist, Data and Advanced Analytics",CPP Investment Board,"Toronto, ON","['\nOperationalize and deploy sophisticated data science tools (such as NLP, AI, and Machine Learning)', '\nDevelop automation as a core capability for service delivery as an automated workforce, identify automation opportunities for data ingestion and processing, leveraging RPA, OCR, text analytics and other technologies', '\nCommunicate, present and demonstrate Data Science technologies to a wide range of audiences including senior executives, evangelize use of new capabilities and upskill the organization (and own team) to leverage these capabilities', '\nProvide subject matter expertise related to data automation, analytics and visualization tools', '\nBuild and operationalize data engineering capabilities to centrally ingest structured and unstructured data, eliminating manual transposition to prepare data for analysis', '\nRemain on the “leading edge” of data analytics technologies to identify new techniques and providers to meet demand', '\nServe as a player-coach, working with other analytical colleagues to support multiple stakeholders across the enterprise.', '\nPractical experience developing and implementing advanced data analytics and automation capabilities (such as RPA, etc)', '\nA passion around learning new technologies with a track record of acting on this in prior roles', '\nAbility to quickly understand the data needs of various investment strategies or data users such as quant analysts, fundamentals analysts, private equity analyst and operations analysts – can quickly translate complex technical concepts into simplified business terms', '\nExperience working with financial data such as: security master data, IBOR/ABOR data, fundamentals data, market data. Experience working with alternative data an asset', '\nHands-on experience using AWS cloud technologies such as S3, Redshift, EMR, Presto, Spark', '\nExperience With Machine Learning Frameworks, such as TensorFlow , PyTorch, Spark MLib, Theano or Caffee', '\nExposure to data modeling, data architecture, data engineering, data analysis and data science (familiarity with ETL tools, data warehousing and big data architecture and cloud constructs)', '\n5+ years of experience working with diverse data sets in large or complex enterprises', '\nPolished communication and presentation skills. Experience in presenting to and communicating with C-suite individuals', '\nUndergraduate or graduate degree in Computer Science, Engineering, Finance, or any other quantitative field', '\nCommitment to CPPIB’s guiding principles of integrity, partnership and high performance']",0,1,0,0,0,0,0,0,1
37,4af35d1fa9144ed8,Sr Data Scientist - Uber Eats Ads Product (Toronto),Uber,"Toronto, ON","['\nMinimum 4 years industry experience in analytics, data science modeling, or engineering', '\nSuperb quantitative background: Graduate degree required and PhD preferred', '\nFamiliarity with technical tools for analysis - Python (with Pandas, etc.), R, SQL, etc.; previous software engineering background a plus', '\nPrior experience in Ad tech a big plus', '\nPassionate and attentive self-starters, great communicators, amazing follow-through - you have a great work ethic and love the responsibility of being held accountable for the results', '\nEntrepreneurial - excited about helping design, iterate, and scale a new product and business from scratch', '\nExperimental - you have a creative mindset that enjoys experimentation and is willing to take bold bets despite risk of failure', '\nAutonomy - you will be one of the first data scientists working on a brand new product for Uber; ability to operate independently is a must']",1,0,0,0,0,1,0,0,0
38,cf50553245e2e5f7,Data Scientist,Aviva,"Markham, ON","['Provide data support to Claims business inclusive of data mining, automated reporting and modelling.\n', 'Transformation of complex data sets into meaningful conclusions & recommendations\n', 'Develop innovative solutions for pattern recognition using machine learning and statistical approaches\n', 'Maintenance of expanding set of data mining tools, frameworks & approaches\n', 'Communicate actionable recommendations based on insights/model results\n', 'Deliver proactive analysis on CAT exposure, historical performance and decision making using weather and geo-analytical approaches (CAT Analytics role)\n', 'Driving co-ordination/delivery accountability of project and BAU delivery based on timelines & direction (Sr Data Scientist)\n', 'Driving conformance/Alignment to IT/Enterprise Architecture standards (where applicable) (Sr Data Scientist)\nPrimary Skillsets\n', 'Python/R /Dataiku\n', 'REST/XML/JSON/API ingestion\n', 'Spark/Impala/Hive\n', 'Expertise in machine learning theory and predictive modelling lifecycle\n', 'API configuration\n', 'Conformance/Alignment to IT/Enterprise Architecture standards (where applicable)\n', 'Relevant experience in P&C (preferred)\n', 'Shiny App development\n', 'Geo-analytics experience (ESRI/KML/KMZ layer development) with specialization in weather & environmental data ingestion (mandatory for CAT analytics resource)\n']",1,1,0,0,0,0,0,0,1
39,a880fa9b591f7ab4,Senior Data Scientist,Manulife,"Toronto, ON","['\nTakes a leading role in the model validation in Group Advanced Analytics by developing the model validation and risk management framework', '\nReviews documentation, meets with the business, model owner to ensure understanding of the business problem', '\nAssesses the data for model development, checks assumptions, inputs to the model and does in-depth analysis to identify potential issues,', '\nIndependently develops benchmark model to assess whether submitted model behaviour is consistent with the documented specifications and intended use', '\nCompares validation results with model developer results for replicability.', '\nEnsure the transparency and interpretability of the models by keeping current with new research and methodologies that can explain black box models', '\nEnsure that proper and adequate model documentation (using model inventory template) and model risk mitigation processes are in place in order to appropriately assess and mitigate model risk.', '\nKeeps informed of current practices and research in statistical and machine learning modelling techniques and risk management by reading academic literature, attending academic and practitioner workshops and conferences.', '\nProvides technical advice and guidance to assigned business/group on implementation of the model validation framework, and resolution of model risk issues.', '\nDevelops and maintains in-depth knowledge of business and related model validation/risk management requirements and regulatory guidelines', '\nBuilds effective relationships with internal/external partners.', '\nEnsures that business units understand that the model submission process involves preparing adequate model documentation to enable an appropriate model review', '\nParticipate in ad-hoc projects', '\nImplement measurement & documentation framework against all project work', '\nGenerate insights in such a way that the businesses can clearly understand the quantifiable value. Enable the business to make clear trade-offs between and among choices, with a reasonable view into the most likely outcomes of each.', '\nTurn statistical and computational analysis into user-friendly graphs, charts, and animation. Enable those who aren’t professional data analysts to effectively interpret data. Ability to communicate results and educate others through reports and presentations', '\nProvide thought leadership around analytics methodology, tools, and measurement', '\nAdvanced degree in Statistics, Math, Comp Sci, Engineering or other related discipline (post-grad preferred)', ""\nMinimum of 5 years' experience specifically in building statistical/ machine learning models, data analysis and data mining"", '\nExperience with model risk management practices, model life cycle.', '\nIn-depth knowledge & experience with risk policy frameworks; quality control / testing frameworks.', '\nExperience with Natural Language Processing, unstructured data, use of APIs', '\nProficient in either Python, R, SAS, SQL with working knowledge of the others', '\nDemonstrated data transformation & manipulation experience', '\nTrack record of delivering innovative analytical insights to lines of businesses', '\nModel validation experience is preferred', '\nExperience with Big Data platforms', '\nExperience with Gitlab', '\nStrong commitment to organizational success and team work', '\nAdaptable and open to change with strong collaboration and communication skills', '\nInsurance/Financial Services experience desired', '\nInspires and motivates others.', '\nRole model of ethics and integrity who builds a culture of respect.', '\nHighly effective change agent who embraces change and leads change management.', '\nProvides courageous advice.', '\nResults oriented; highly focused on accountability.', '\nAbility to handle multiple partners', '\nDemonstrates a commitment to delivering excellent service balanced with appropriate risk management.', '\nStrategic perspective.', '\nHighly collaborative working style.']",1,0,0,1,1,1,0,0,0
40,803acb93d4181038,Data Scientist,Overbond,"Toronto, ON","['\nCollect, analyze and visualize colossal datasets using a variety of emerging technologies to help solidify our understanding of users and improve product decision-making', '\nDesign, build and maintain an expanding set of robust predictive models and applications to drive forecast accuracy', '\nLead data science initiatives to recommend actionable business insights using big data analytics and machine learning techniques', '\nLeverage distributed and open-source computing tools for recommendations, classification, regression, and feature extraction, from logistic regression to matrix factorization, to deep learning neural networks', '\nPrepare detailed documentation to specify data sources, models and algorithms used and developed', '\nCollaborate with the engineering team to deploy models and algorithms in production', '\nEffectively communicate data insights in a non-technical manner to key stakeholders and senior management team\n', '\nBachelor or Masters degree in relevant disciplines (Mathematics, Computer Science, Statistics, Electrical/Software Engineering)', '\n5+ years of experience in data mining, machine learning and statistical modeling', '\nSolid understanding of the underlying statistical theory and predictive modeling lifecycle', '\nProven track record of building and demonstrating business value from predictive models and data products', '\nHighly proficient in building statistical and algorithmic models with complex and large data sets such as supervised statistical learning, times-series analysis, regression analysis, data visualization and deep learning', '\nCapability to architect highly scalable distributed systems, using different open source tools', '\nAn entrepreneurial mindset, likes working in an agile environment, driven to ship frequently', '\nExcellent communication and interpersonal skills\n', 'Team-oriented, pragmatic, self-starting', '\nLikes to learn and grow with teammates in a highly collaborative and open environment', '\nUnderstanding of, or interest in, finance and investments', '\nThe challenge and opportunity of joining an exciting startup company', '\nOpportunity to work on a real product with very demanding paying enterprise clients', '\nLots of opportunity for learning and self-development', '\nAbility to contribute in all stages of product development']",0,0,0,1,0,0,0,0,0
41,5d1fcc647c68bd6a,Data Scientist,SNC-Lavalin,"Toronto, ON","['\nWork with client teams to understand their data needs and develop ETL solutions', '\nCollaborating with full-time and contractual staff to communicate with hardware and software systems (PATs, Data Historians)', '\nWorking closely with data scientists to build data integrations for investigation needs', '\nCoordinate the system validation of enterprise analytical tools', ""\nBachelor's degree in statistics, computer science, engineering, physical sciences, or economics"", '\nExpertise in computerized system validation methodologies with 2-3 years hands on experience', '\nKnowledge of shop floor management information systems (e.g. MES, LIMS, DCS, eDMS)', '\nKnowledge of Business requirements regarding Statistical Process Control (SPC) and their prerequisites.', '\nExperience with data validation in a data warehouse context', '\nKnowledge of technology project management is an asset (i.e. PUMA methodology)', '\nExpertise and comfort with programming (Python, Matlab, R)', '\nAnalytical data science experience (developing/deploying models) is an asset', '\nProcess control/optimization knowledge is desirable, but not mandatory']",1,0,1,0,0,0,0,0,0
42,6b409931a016d696,Data Scientist (NLP),Manulife,"Toronto, ON","['\nDevelop and implement models and algorithms to support Group Functions strategy and business pillar initiatives', '\nIdentify, assess and drive the adoption of new NLP techniques and tools across Manulife', '\nInnovate and find creative ways to source data to support modeling efforts, using structured and unstructured data using big data technologies', '\nLead and deliver NLP solutions through consulting type engagements with internal business clients', '\nTurn statistical and computational analysis into user-friendly graphs, charts, and animation. Enable those who aren’t professional data analysts to effectively interpret data.', '\nConduct research to push Manulife abilities in data science and machine learning', '\nPeer review other Data Scientists’ work', '\nAdvanced degree in Computer Science or Computer Engineering with a focus on ML or NLP (PhD preferred)', '\nMinimum of 3 years of applied experience in ML, deep learning and NLP', '\nHave expert understanding of machine learning and NLP tasks such as classification, feature engineering, information extraction, structured prediction, sentiment analysis, Q/A, NER and topic modelling', '\nFully understand different neural networks (LSTM, CNN, RNN, seq2seq, BERT etc.), different word embedding models and transfer learning.', '\nProficient in Python or C/C++', '\nKnowledge of packages such as Tensorflow, Pytorch, Keras, Scikit Learn, Pandas, NLTK, Gensim, spaCy and XGBoost', '\nHave experience with embeddings, transfer learning, and interpretability methods', '\nHave working knowledge of Hadoop ecosystem (e.g. Spark)', '\nHave the ability to build, validate, deploy and monitor iteratively advanced predictive models', '\nExcellent communication, influencing, consulting and conflict management skills', '\nExtensive experience in debugging and solving performance issues when taking care of terabytes of data', '\nProven track record of delivering innovative analytical insights to a variety of customers', '\nStrong dedication to interpersonal success and teamwork', '\nAdaptable and open to change with strong collaboration and presentation skills', '\nFamiliarity with Agile methodologies', '\nInspires and motivates others.', '\nRole model of ethics and integrity who builds a culture of respect.', '\nHighly effective change agent who embraces change and leads change management.', '\nProvides courageous advice.', '\nResults oriented; highly focused on accountability.', '\nAbility to handle multiple partners', '\nDemonstrates a commitment to delivering excellent service balanced with appropriate risk management.', '\nStrategic perspective.', '\nHighly collaborative working style.']",1,1,0,1,0,0,0,1,1
43,a50f90d7fcf674a6,Data Scientist,Cerebri AI,"Toronto, ON","['\nUnderstanding and worked with database systems.', '\nUnderstanding and worked with machine learning algorithms.', '\nPerform feature analysis.\n', 'Develop ontology for key market segments.', '\nDevelop outcome/event taxonomy for key business models.', '\nBuild utility code and handle miscellaneous support tasks.', '\nDocumenting software projects and maintaining project documentation.', '\nWorking in a team environment as well as working alone.', '\nExperience with Big Data, artificial intelligence, natural language processing, machine learning and/or deep learning.', '\nPython programming skills with two (2) years or more of Python experience.', '\nGood verbal and written communication skills.', '\nKnowledge of professional software engineering practices and best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations.', ""\nMaster's degree or six (6) years related work experience delivering quality code on time."", '\nConfluence', '\nJIRA', '\nSpark', '\nAzure', '\nPython', '\nKeras', '\nScikit-learn', '\nBit bucket', '\nJupyter Notebook', '\nScala', '\nMonetdB', '\nOrientDB', '\nExperience in some subset of the following: Java, R, Python, SQL, Scala, Spark.', '\nPh.D. in operations research, applied statistics, data mining, machine learning, physics or a related quantitative discipline.', '\nDeep understanding of statistical and predictive modeling concepts, machine-learning approaches, clustering and classification techniques, supervised learning, recommendation and optimization algorithms.']",1,0,0,0,0,1,0,0,1
44,001038e0f169246e,Sr.Analyst / Data Scientist,Loblaw Companies Limited,"Brampton, ON","['Apply Artificial Intelligence (AI)/ Machine Learning (ML)/ Deep Learning (DL) on large volume and variety of data to drive process improvement and automation in Supply Chain Replenishment\n', 'Work with business stakeholders and IT teams to identify areas of business that would benefit from ML solutions\n', 'Assess the available data by performing data exploration and visualizations\n', 'Implement data pipeline to ingest, clean, format and aggregate data; overcome challenges related to missing or corrupted data\n', 'Design scalable and deployable AI/ML/DL solutions; Partition data into training, validation and test sets, train and assess ML models, adjust hyperparameters etc.\n', 'Track model performance over time and identify techniques to improve model performance\n', 'Communicate ML theory, model design, results and its impacts to a variety of stakeholders\n', 'Research new breakthroughs and industry applications of AI\n', 'Additionally, act at as the organization’s data champion by identifying opportunities for novel data collection and approaches to improve data integrity\n', 'Post-secondary education in a quantitative discipline such as Computer Science, Engineering, Statistics, Machine Learning, Applied Math or Operations Research\n', 'Strong understanding of data science and AI/ML concepts\n', 'Proficiency in MS Office, SQL, Python, R or any other programming language\n', 'Knowledge of big data systems – Hadoop, Teradata, Spark and/or Azure preferred\n', 'Experience with enterprise supply chain solutions (JDA, SAP) is beneficial\n', 'Creative problem solver with a passion for applying analytics to solve business problems\n', 'Strong verbal and written communication skills\n', 'Demonstrated ability to effectively manage multiple projects/priorities and meet deadlines, under pressure in a fast-paced environment\n']",1,1,0,0,0,1,0,1,1
45,aa932ffa8dc2cc87,Senior Managing Consultant - Data Scientist,Antuit,"Toronto, ON","['Design and implement complex predictive analytics and forecasting models across multiple clients and/or projects;', 'Lead forecasting model design;', 'Design, develop, test, and implement robust machine learing algorithms and collaborate with client to align business requirements with data science systems, process solutions that ensure client’s overall objectives;', 'Create meaningful presentations and analyses that tell a “story” focused on insights, to communicate the results and ideas to key decision makers in Antuit and client companies;', 'Collaborate effectively with other development teams and solution experts to solve complex problems;', 'Set a clear vision for the team members and working cohesively to attain it;', 'Mentor and coach team members.', 'Experience / Education:\nMaster’s or Ph.D. Degree in Computer Science, Computer/Electrical Engineering, Statistics, Applied Math or related fields;\nExperience working in start-up type environment preferred;\nExperience in retail and/or consumer packaged goods preferred;\n', 'Master’s or Ph.D. Degree in Computer Science, Computer/Electrical Engineering, Statistics, Applied Math or related fields;', 'Experience working in start-up type environment preferred;', 'Experience in retail and/or consumer packaged goods preferred;', 'Highly technical:\nExcellent machine learning and data analytics skills;\nExcellent pattern recognition and predictive modeling skills;\n10+ years of work experience involving quantitative data analysis to solve problems and with implementing data analytics solutions with Python and Spark;\nExperience in forecasting and optimization problems;\nExperience in working with cloud Big Data Stack to orchestrate data gathering, cleansing, data preparation, and modeling;\n', 'Excellent machine learning and data analytics skills;', 'Excellent pattern recognition and predictive modeling skills;', '10+ years of work experience involving quantitative data analysis to solve problems and with implementing data analytics solutions with Python and Spark;', 'Experience in forecasting and optimization problems;', 'Experience in working with cloud Big Data Stack to orchestrate data gathering, cleansing, data preparation, and modeling;', 'Effective communication and presentation skills;', 'Strong management track record;', 'Strong inter-personal skills and leadership qualities;']",1,0,0,1,0,0,0,0,1
46,2032a436df7b3e7e,Senior Data Scientist (Toronto),Intact,"Toronto, ON","['Develop innovative solutions for trend recognition using machine learning and advanced statistics', 'Transform complex databases into relevant conclusions and recommendations', 'Keep pace with new approaches and trends and use them in your own solutions', 'Help maintain our data mining tools and platforms', 'Make actionable recommendations based on the findings', 'Work with other departments to promote the adoption of analytical principles within the organization', 'Validate the quality of the analytical approach and project outputs of the other team members', 'Your Master’s degree in a relevant discipline (mathematics, science, engineering, operational research, economics, statistics, AI, computer science or a related field)', 'Your 5 years of experience in the field of advanced statistics, data mining and text mining', 'A multi-platform production experience with the following commercial and open-source data mining frameworks:\nOpen-source frameworks: R, Python, GitHub\nExpert-level understanding of the underlying theory of machine learning\nExpert-level understanding in either computer image analysis, natural language processing or artificial intelligence\n', 'Open-source frameworks: R, Python, GitHub', 'Expert-level understanding of the underlying theory of machine learning', 'Expert-level understanding in either computer image analysis, natural language processing or artificial intelligence', 'Your great teamworking skills', 'Your ability to focus on vaguely defined issues requiring the application of a creative approach', 'Your strong communication, time management and work organization skills']",1,0,0,0,0,0,0,0,0
47,3f2772d021959100,Data Scientist - Professional Services,Geotab,"Oakville, ON","['\nUse SQL and Python to interact with Geotab’s big data infrastructure', '\nUse machine learning packages like scikit-learn and Tensorflow to develop ML models', '\nDevelop features for ML models and visualize features', '\nInterface with product managers, data engineers and software developers, gathering requirements and delivering complete analytics/reporting solutions.', '\nOwn the design, development, and maintenance of ongoing metrics, reports, analyses, dashboards, etc. to drive key business decisions', '\nUse data mining, model building, and other analytical techniques to develop and maintain customer segmentation and predictive models to drive the business and improve our machine learning engine', '\nMake recommendations for new metrics, techniques, and strategies to improve Geotab product suite', '\nSupport a platform providing ad-hoc and automated access to large datasets', '\nBachelor’s degree in statistics, applied mathematics, Computer Science, Electrical or Software Engineering or other related discipline', '\n3+ years programming experience in Python is required', '\n3+ years SQL experience is essential\n', 'Experience in building dashboards using tools such as Data Studio, Redash or Tableau is required', '\nExperience working with big data tools and Google BigQuery is a definite plus', '\nExperience developing machine learning models and in feature engineering is preferred', '\nFamiliarity with Scikit-learn and TensorFlow are nice to have\n', 'Excellent communication, presentation and analytical skills with problem solving ability is required to be successful in this role\n']",1,0,0,1,0,1,0,0,0
48,d5ba3bfda39f7be7,Senior Data Scientist,Hatch,"Mississauga, ON","['\nUnderstand the business need for analytics model, and determine, define and deploy predictive/prescriptive analytic solutions to meet business objectives;', '\nProvide guidance in the selection of best fit methods, define algorithms, validate and deploy data analytics models to achieve business results;', '\nWork with a team of data scientists in the development and deployment of data analytics tools;', '\nUse machine learning methods to model and predict business outcomes, such as classification of errors;', '\nUse advanced mathematical techniques (correlation, regression, time series analysis, analysis of variance, etc.) to forecast business outcomes;', '\nEvaluate model fit and performance using a series of techniques (e.g. RMSE, RMSEA, MAE, MSE, MAPE, Accuracy, Recall, Precision, Etc.);', '\nDevelop high level and automated data visualizations to capture time series trends and summarize burn down of data exceptions;', '\nCreate recurrent summary reports of data exception metrics, trends, outliers, etc..', ""\nBachelor's degree in Engineering (preferably Chemical, Systems, Mechanical, Civil or Electrical), Computer Science, Mathematics or equivalent from an accredited University and 5+ years of related work experience, or (preferred) a postgraduate degree with 3+ years of related work experience, or an equivalent combination of education and experience;"", '\nSolid knowledge and experience with a range of ML methods (e.g., multivariate analysis, cluster analysis, decision trees, random forest, SVM, neural networks, logistics regression)', '\nExperience developing and applying innovative data analytics solutions in industrial and business settings.', '\nExperience with business case analysis (problem identification, quantitative modeling and problem solving).', '\nHands-on experience with R, Python or equivalent tools to manipulate and transform data;', '\nExposure to Data visualization tools and techniques;', '\nExceptional skills and abilities to clearly communicate to customers through graphical representation / visualizations, reports, algorithms, models, and dashboards.', '\nExperience with deep learning frameworks (Keras, TensorFlow, PyTorch) and cloud technologies (AWS, GCP, MS Azure) is desirable.', '\nExperience working with databases (Teradata, Oracle, SQL, NoSQL dbs, etc.) and interpreting data;', '\nExperience developing software user interfaces', '\nKnowledge and/or experience applying mathematical optimization methods (linear programming, nonlinear programming and/or mixed-integer linear programming)', '\nKeenly interested in solving very challenging client problems;', '\nWillingness to take technological risks involved in creating innovative solutions;', '\nDemonstrated ability to work both collaboratively and independently when appropriate;', '\nAbility to build relationships and effectively influence colleagues, clients and stakeholders;', '\nExcellent communication, interpersonal and teamwork skills in complex and changing environments.']",1,0,0,1,0,1,0,0,0
